tx_id,tx_size,tx_fee
1871,629,6635
1872,333,8564
1873,161,1429
1874,940,6780
1875,223,3362
1876,625,2146
1877,174,2372
1878,321,3517
1879,763,4556
1880,737,1557
1881,246,6238
1882,151,6755
1883,284,2994
1884,314,5237
1885,821,5055
1886,720,5366
1887,556,9561
1888,224,7447
1889,914,5501
1890,484,4609
1891,595,6598
1892,360,4709
1893,358,7051
1894,388,2531
1895,266,3804
1896,920,5527
1897,137,3547
1898,957,1235
1899,749,4919
1900,736,5140
1901,870,2326
1902,933,7325
1903,391,9143
1904,927,6132
1905,425,9454
1906,995,5368
1907,404,3708
1908,835,2586
1909,561,6860
1910,575,2440
1911,211,5593
1912,405,3933
1913,968,6725
1914,662,1028
1915,456,2884
1916,730,9025
1917,867,1677
1918,371,7721
1919,214,9175
1920,967,6384
1921,401,5576
1922,766,4820
1923,263,6596
1924,593,7862
1925,155,8866
1926,600,1163
1927,505,4542
1928,192,8755
1929,884,6487
1930,769,6909
1931,928,5123
1932,281,3674
1933,967,9257
1934,506,7941
1935,570,8214
1936,516,1680
1937,172,3536
1938,980,9824
1939,545,6036
1940,485,9374
1941,958,2227
1942,786,3400
1943,663,6554
1944,207,5928
1945,569,8526
1946,401,2314
1947,993,4063
1948,736,1537
1949,611,2507
1950,225,3553
1951,996,2567
1952,165,1689
1953,756,6982
1954,125,5071
1955,307,8533
1956,657,5282
1957,545,3532
1958,203,3059
1959,768,7767
1960,337,1047
1961,388,4523
1962,815,4134
1963,218,5163
1964,947,4060
1965,450,2653
1966,851,2520
1967,831,4227
1968,763,6917
1969,978,5023
1970,793,6853
1971,290,4762
1972,509,9082
1973,911,5569
1974,937,3976
1975,457,2993
1976,536,2512
1977,953,3439
1978,737,8689
1979,917,9972
1980,727,2854
1981,957,4019
1982,763,7895
1983,995,7627
1984,607,3769
1985,599,2187
1986,779,5443
1987,448,3770
1988,395,9994
1989,490,7063
1990,369,2672
1991,489,1818
1992,201,3555
1993,455,3819
1994,334,7786
1995,868,2840
1996,843,2995
1997,414,8185
1998,860,1845
1999,147,1351
2000,839,6227
2001,810,9367
2002,135,4311
2003,537,3836
2004,892,3430
2005,314,7036
2006,843,1882
2007,732,4159
2008,814,8795
2009,208,7608
2010,114,1706
2011,887,3538
2012,762,6337
2013,523,8328
2014,569,3946
2015,248,7320
2016,701,4297
2017,950,2637
2018,588,2987
2019,296,6320
2020,739,8594
2021,803,2027
2022,420,9739
2023,455,6984
2024,409,1081
2025,697,1640
2026,239,9312
2027,159,6809
2028,720,5682
2029,314,1093
2030,442,6585
2031,917,4014
2032,591,8747
2033,717,6939
2034,865,1926
2035,897,6356
2036,421,5144
2037,198,7741
2038,793,1974
2039,269,9542
2040,411,7956
2041,620,7142
2042,785,3400
2043,402,2357
2044,227,7386
2045,532,7544
2046,990,1193
2047,877,3193
2048,255,2036
2049,149,5375
2050,856,3108
2051,362,3306
2052,452,6985
2053,432,7760
2054,704,6789
2055,907,6536
2056,690,9501
2057,494,3159
2058,791,5673
2059,727,5082
2060,914,8819
2061,179,3929
2062,316,4387
2063,809,1564
2064,813,5197
2065,182,6268
2066,305,5830
2067,210,9740
2068,352,8586
2069,526,3152
2070,803,3964
2071,756,8709
2072,974,8112
2073,163,9308
2074,921,8143
2075,513,9429
2076,426,5221
2077,456,4722
2078,929,8569
2079,394,6552
2080,386,7444
2081,272,6360
2082,470,1680
2083,214,8852
2084,660,5863
2085,651,7866
2086,407,6320
2087,648,1376
2088,880,5633
2089,798,9004
2090,981,1558
2091,943,8065
2092,970,4142
2093,465,5790
2094,337,2772
2095,574,1709
2096,758,4976
2097,419,5549
2098,685,2285
2099,645,7681
2100,435,4550
2101,443,1064
2102,697,3588
2103,748,1108
2104,731,6662
2105,119,8391
2106,572,7903
2107,411,6547
2108,268,2199
2109,237,6197
2110,587,4274
2111,398,1408
2112,605,6130
2113,935,4257
2114,832,6664
2115,744,1805
2116,744,2436
2117,533,5223
2118,820,1727
2119,261,8548
2120,560,8049
2121,504,5924
2122,513,8173
2123,983,4334
2124,184,4997
2125,935,5149
2126,980,2122
2127,385,9108
2128,793,1950
2129,699,5741
2130,289,4935
2131,474,1377
2132,562,6907
2133,241,8213
2134,447,8666
2135,969,6232
2136,247,8760
2137,134,1687
2138,505,7560
2139,121,3825
2140,848,8954
2141,871,1056
2142,744,1451
2143,197,3442
2144,842,5950
2145,476,6249
2146,353,5163
2147,575,3600
2148,787,8053
2149,228,4214
2150,819,6030
2151,504,3135
2152,596,5758
2153,288,6677
2154,880,6880
2155,965,3268
2156,618,2911
2157,434,2030
2158,715,5906
2159,305,4942
2160,794,2667
2161,352,9161
2162,586,4055
2163,341,8401
2164,798,9664
2165,498,9351
2166,678,7063
2167,425,4687
2168,677,3123
2169,208,4205
2170,781,4486
2171,325,5892
2172,637,2488
2173,989,9951
2174,425,7577
2175,755,6665
2176,603,4018
2177,904,5902
2178,956,3589
2179,659,1808
2180,960,9325
2181,472,5378
2182,700,6812
2183,589,2540
2184,709,1253
2185,844,5755
2186,120,2330
2187,245,6358
2188,816,3571
2189,510,7960
2190,402,6321
2191,532,5176
2192,711,6233
2193,727,3475
2194,266,7436
2195,497,7650
2196,390,8582
2197,319,6625
2198,819,1577
2199,953,9957
2200,942,3448
2201,723,5227
2202,307,6586
2203,471,1416
2204,537,1501
2205,831,9877
2206,280,8726
2207,915,7550
2208,480,6183
2209,287,9873
2210,663,8328
2211,992,6043
2212,205,4151
2213,775,6635
2214,162,3683
2215,287,8303
2216,995,6969
2217,845,9970
2218,417,2872
2219,318,2849
2220,863,8659
2221,463,9127
2222,698,4505
2223,202,7734
2224,872,3015
2225,295,7440
2226,517,8601
2227,421,5944
2228,857,8881
2229,465,1143
2230,257,5402
2231,420,9212
2232,461,3718
2233,697,9375
2234,881,8648
2235,302,7655
2236,615,1200
2237,676,7526
2238,458,8384
2239,384,7138
2240,620,1819
2241,524,8082
2242,884,9000
2243,299,7855
2244,609,7278
2245,856,1264
2246,143,3787
2247,680,9554
2248,122,4426
2249,814,5157
2250,446,2015
2251,641,8679
2252,339,2163
2253,192,1347
2254,665,1993
2255,975,7114
2256,681,9320
2257,221,1484
2258,317,4746
2259,697,8993
2260,393,9523
2261,768,4353
2262,595,2634
2263,403,1011
2264,705,3806
2265,939,4505
2266,503,8009
2267,770,5335
2268,653,7893
2269,805,5905
2270,798,7672
2271,310,8950
2272,424,8659
2273,186,2381
2274,895,4635
2275,947,3850
2276,408,3666
2277,979,5701
2278,807,3829
2279,320,6358
2280,384,3397
2281,556,5604
2282,478,1269
2283,444,8898
2284,441,3872
2285,558,2685
2286,585,4759
2287,652,3592
2288,660,7342
2289,705,9804
2290,684,2924
2291,119,2240
2292,370,3380
2293,221,7921
2294,556,6270
2295,417,8225
2296,142,2222
2297,533,8717
2298,187,7811
2299,651,6659
2300,938,9159
2301,989,5642
2302,766,5780
2303,725,7593
2304,401,6392
2305,402,9777
2306,451,3011
2307,270,8011
2308,603,6646
2309,345,2583
2310,882,8351
2311,850,1539
2312,482,9077
2313,559,5692
2314,606,9993
2315,940,8211
2316,744,3280
2317,981,6028
2318,117,6985
2319,886,2483
2320,103,4549
2321,339,7495
2322,573,6895
2323,912,7730
2324,999,8283
2325,554,1350
2326,946,2648
2327,337,4770
2328,820,1474
2329,825,1863
2330,290,2658
2331,182,6173
2332,816,9686
2333,367,6959
2334,409,9960
2335,668,5500
2336,519,7883
2337,395,6115
2338,582,1120
2339,556,6511
2340,206,1017
2341,188,2000
2342,861,5418
2343,232,3980
2344,627,6222
2345,576,2713
2346,112,8997
2347,398,6695
2348,230,9858
2349,607,1694
2350,551,4592
2351,529,4580
2352,106,9703
2353,617,7289
2354,651,7000
2355,611,7627
2356,545,6524
2357,608,9686
2358,870,9931
2359,704,5944
2360,480,2732
2361,387,8328
2362,905,9973
2363,631,9561
2364,900,5465
2365,426,5938
2366,839,1612
2367,757,1844
2368,486,7655
2369,772,8178
2370,369,2741
2371,475,6464
2372,884,7907
2373,860,1849
2374,574,4810
2375,145,2242
2376,911,6442
2377,929,7497
2378,865,7873
2379,752,3040
2380,660,7160
2381,664,1091
2382,212,6905
2383,391,7952
2384,210,1545
2385,326,8862
2386,701,1664
2387,136,9302
2388,933,1751
2389,833,9389
2390,430,1661
2391,967,6770
2392,625,3489
2393,710,8747
2394,113,5706
2395,970,4008
2396,803,6167
2397,117,6378
2398,838,3835
2399,747,7762
2400,194,6107
2401,839,2042
2402,413,4220
2403,424,3113
2404,627,8364
2405,180,2733
2406,524,1453
2407,336,5901
2408,214,7181
2409,629,4751
2410,472,5960
2411,264,4298
2412,289,6987
2413,534,5985
2414,199,7068
2415,582,8052
2416,580,2223
2417,162,1322
2418,715,1422
2419,762,8764
2420,604,9353
2421,1000,1667
2422,246,5979
2423,619,6846
2424,703,3497
2425,605,5848
2426,651,9623
2427,640,1810
2428,436,6256
2429,958,5624
2430,335,4386
2431,502,6038
2432,1000,4281
2433,381,2323
2434,332,7465
2435,806,3875
2436,926,3483
2437,434,7193
2438,101,2987
2439,323,2359
2440,596,3456
2441,926,1695
2442,506,9174
2443,217,4158
2444,430,7234
2445,519,8048
2446,238,2460
2447,171,9516
2448,238,3313
2449,487,2388
2450,340,4495
2451,152,1807
2452,693,7191
2453,268,8019
2454,579,1854
2455,668,3969
2456,719,8318
2457,861,9513
2458,550,9256
2459,589,8075
2460,454,3893
2461,671,6349
2462,704,2774
2463,387,3951
2464,558,1934
2465,730,9997
2466,389,3540
2467,787,7515
2468,540,3239
2469,375,4961
2470,432,5403
2471,408,6063
2472,651,5338
2473,536,4149
2474,494,7908
2475,216,8473
2476,950,3919
2477,612,1810
2478,427,3040
2479,768,4699
2480,864,4534
2481,448,6034
2482,364,7789
2483,816,3250
2484,523,6087
2485,398,5632
2486,245,2298
2487,742,8795
2488,334,1900
2489,341,9021
2490,623,3299
2491,501,6343
2492,685,7847
2493,625,6127
2494,487,6376
2495,862,5775
2496,644,5403
2497,301,4091
2498,695,7828
2499,359,3072
2500,201,7268
2501,327,3626
2502,794,5291
2503,653,8006
2504,262,2120
2505,206,9816
2506,751,9546
2507,184,1081
2508,829,3413
2509,771,7059
2510,485,9208
2511,199,8992
2512,156,8056
2513,976,7138
2514,537,2896
2515,331,2289
2516,952,6219
2517,844,6324
2518,717,2037
2519,779,5545
2520,276,7876
2521,999,3030
2522,390,3474
2523,521,3171
2524,574,8997
2525,278,1090
2526,919,4568
2527,473,7368
2528,820,9765
2529,766,1289
2530,624,7689
2531,379,5519
2532,677,7548
2533,895,5650
2534,776,8594
2535,784,5926
2536,294,7198
2537,757,3561
2538,610,5670
2539,741,1011
2540,930,6870
2541,758,5939
2542,332,6476
2543,793,6714
2544,539,4168
2545,961,7996
2546,148,3372
2547,834,9008
2548,560,6160
2549,852,2510
2550,291,8297
2551,936,3727
2552,706,7309
2553,871,4903
2554,678,8487
2555,473,9745
2556,838,9746
2557,863,3542
2558,919,1404
2559,141,1271
2560,589,9527
2561,890,9217
2562,892,1623
2563,654,6356
2564,719,5437
2565,442,4274
2566,673,9971
2567,198,6116
2568,360,9961
2569,103,8690
2570,357,3520
2571,752,7908
2572,667,1537
2573,443,7241
2574,292,4963
2575,817,1077
2576,933,8379
2577,310,2380
2578,669,8623
2579,833,4680
2580,877,1819
2581,798,6288
2582,667,9797
2583,376,6231
2584,210,6055
2585,991,7616
2586,187,2217
2587,782,8527
2588,493,1728
2589,109,6930
2590,657,2429
2591,828,4691
2592,374,8966
2593,183,5798
2594,648,3027
2595,662,1370
2596,720,2086
2597,782,4529
2598,122,6346
2599,682,7407
2600,481,7767
2601,551,1066
2602,420,5720
2603,995,1712
2604,979,1948
2605,263,3681
2606,389,5972
2607,928,2829
2608,162,8655
2609,426,5237
2610,116,1936
2611,785,3080
2612,762,9022
2613,489,9129
2614,551,9026
2615,226,3078
2616,295,4544
2617,953,2253
2618,993,5137
2619,844,3951
2620,303,6086
2621,379,9654
2622,108,9136
2623,723,7140
2624,244,5634
2625,948,1185
2626,935,4480
2627,913,7407
2628,643,3809
2629,414,1744
2630,329,2746
2631,409,1736
2632,253,6271
2633,462,1859
2634,924,4248
2635,113,2454
2636,138,8679
2637,208,7274
2638,143,7023
2639,246,2544
2640,981,9914
2641,900,1607
2642,745,1958
2643,449,4510
2644,187,4313
2645,174,9213
2646,153,7316
2647,534,3365
2648,881,8303
2649,326,6743
2650,884,2824
2651,320,7508
2652,715,7952
2653,130,2457
2654,585,2685
2655,614,9087
2656,673,7119
2657,371,7811
2658,177,2354
2659,703,4600
2660,503,8400
2661,908,6560
2662,681,3898
2663,831,8124
2664,644,6397
2665,581,9039
2666,448,2339
2667,383,4898
2668,858,9404
2669,191,7538
2670,283,7319
2671,785,2721
2672,570,6410
2673,740,3647
2674,798,8640
2675,142,9512
2676,815,7655
2677,728,4167
2678,842,6353
2679,458,6980
2680,692,1430
2681,709,4841
2682,850,7174
2683,480,6960
2684,112,6222
2685,820,8230
2686,741,3853
2687,844,7764
2688,831,5238
2689,141,6959
2690,412,4249
2691,658,3027
2692,171,3087
2693,689,9690
2694,340,2890
2695,837,2190
2696,343,9250
2697,316,2336
2698,911,2157
2699,359,1774
2700,470,9076
2701,661,2453
2702,686,3985
2703,444,5883
2704,176,1824
2705,397,5917
2706,134,6319
2707,700,9860
2708,562,9212
2709,435,5293
2710,793,5386
2711,192,1265
2712,745,1253
2713,949,4026
2714,584,7840
2715,307,6725
2716,807,8797
2717,860,5221
2718,747,5846
2719,595,6013
2720,680,4594
2721,620,2265
2722,887,3119
2723,127,6891
2724,995,1122
2725,396,7095
2726,364,3859
2727,304,4207
2728,620,5180
2729,942,3432
2730,759,8017
2731,380,1348
2732,869,4781
2733,297,1034
2734,430,9063
2735,756,9564
2736,392,2980
2737,348,8262
2738,638,5960
2739,362,9794
2740,166,4701
2741,260,2823
2742,632,9981
2743,777,9958
2744,783,9194
2745,681,9887
2746,296,5047
2747,882,7049
2748,672,8489
2749,659,1959
2750,128,9129
2751,941,2594
2752,437,9033
2753,430,8299
2754,287,6123
2755,674,9633
2756,202,6384
2757,978,7484
2758,976,9814
2759,712,6222
2760,512,9161
2761,368,8558
2762,445,7165
2763,597,2986
2764,921,2577
2765,630,8206
2766,828,3104
2767,441,6341
2768,263,3842
2769,730,9371
2770,333,3229
2771,646,6351
2772,275,5171
2773,268,9644
2774,915,9388
2775,836,6636
2776,421,5818
2777,271,5651
2778,864,8214
2779,120,5106
2780,623,4510
2781,641,3469
2782,632,9355
2783,589,2929
2784,379,4681
2785,438,7155
2786,817,4988
2787,909,9644
2788,196,4442
2789,436,9655
2790,594,3178
2791,677,3725
2792,792,8597
2793,759,3716
2794,252,5287
2795,914,1149
2796,759,1026
2797,367,2020
2798,359,1535
2799,373,6457
2800,636,8556
2801,986,5782
2802,747,2776
2803,720,3998
2804,164,4998
2805,350,9953
2806,974,3384
2807,579,1594
2808,893,4526
2809,396,9291
2810,229,9234
2811,671,9989
2812,792,9898
2813,390,3905
2814,805,7399
2815,374,3205
2816,891,9590
2817,320,3259
2818,104,2314
2819,233,3188
2820,515,8230
2821,480,6065
2822,596,9953
2823,723,4976
2824,626,2168
2825,226,3199
2826,405,8198
2827,394,9845
2828,479,2707
2829,191,1106
2830,575,5493
2831,708,8429
2832,108,1003
2833,314,3080
2834,198,7502
2835,400,4934
2836,653,1720
2837,801,9177
2838,353,8216
2839,868,4336
2840,248,3589
2841,597,5004
2842,442,2964
2843,746,8870
2844,423,1003
2845,925,1297
2846,105,6132
2847,469,6429
2848,472,7418
2849,917,5685
2850,480,3705
2851,969,3464
2852,667,9018
2853,580,6680
2854,855,5288
2855,412,7510
2856,459,2629
2857,425,4458
2858,659,8694
2859,882,2818
2860,277,4950
2861,657,3210
2862,741,9420
2863,250,7565
2864,603,3656
2865,994,8315
2866,822,8590
2867,203,3945
2868,897,9145
2869,611,8726
2870,783,9395
2871,272,4777
2872,961,6808
2873,225,7077
2874,831,5224
2875,153,8613
2876,888,4350
2877,325,7208
2878,548,7433
2879,728,1946
2880,684,3676
2881,368,9642
2882,298,8786
2883,240,7932
2884,813,2400
2885,913,8066
2886,837,8775
2887,739,3807
2888,653,1791
2889,243,2978
2890,136,1136
2891,401,3229
2892,985,9164
2893,754,3398
2894,895,1231
2895,855,4406
2896,521,7195
2897,432,8401
2898,716,4680
2899,363,5462
2900,838,2047
2901,497,2825
2902,293,9366
2903,202,4048
2904,208,3197
2905,908,5680
2906,575,1529
2907,296,6617
2908,673,9980
2909,937,3828
2910,280,5391
2911,327,5734
2912,645,5648
2913,304,6692
2914,423,1298
2915,564,5420
2916,603,5088
2917,896,2921
2918,987,7194
2919,936,5707
2920,192,7022
2921,521,1441
2922,884,5812
2923,651,2502
2924,351,9030
2925,660,7866
2926,687,1711
2927,627,3556
2928,163,3837
2929,621,7780
2930,304,6596
2931,432,9433
2932,100,4067
2933,340,9097
2934,540,9149
2935,954,1209
2936,157,5112
2937,775,2897
2938,526,6853
2939,340,8917
2940,749,1223
2941,985,2161
2942,648,3390
2943,599,9966
2944,375,2624
2945,973,3873
2946,542,1969
2947,951,5463
2948,920,3068
2949,651,3751
2950,539,2173
2951,138,9017
2952,779,3459
2953,309,8687
2954,799,3530
2955,769,8450
2956,464,8370
2957,163,8821
2958,429,6255
2959,492,3217
2960,669,3849
2961,488,3397
2962,417,8417
2963,713,5724
2964,116,7183
2965,549,7211
2966,216,6746
2967,688,9233
2968,866,9261
2969,282,7454
2970,246,8014
2971,647,6867
2972,218,2356
2973,614,1029
2974,697,4128
2975,529,8538
2976,672,6571
2977,399,4987
2978,114,6027
2979,955,2653
2980,368,7102
2981,749,9019
2982,531,2001
2983,166,1234
2984,980,9375
2985,130,9414
2986,511,3320
2987,676,9589
2988,540,8431
2989,633,8246
2990,195,5386
2991,307,6007
2992,290,4290
2993,236,7597
2994,245,1608
2995,639,6587
2996,949,9330
2997,641,1883
2998,621,2283
2999,231,6135
3000,278,1747
3001,654,2041
3002,294,2270
3003,775,8871
3004,359,3695
3005,143,3364
3006,533,6556
3007,588,1035
3008,524,1003
3009,808,9897
3010,475,4839
3011,263,3487
3012,437,4815
3013,174,2036
3014,143,1865
3015,846,3268
3016,206,5590
3017,929,7537
3018,241,6380
3019,649,2645
3020,589,1208
3021,958,3546
3022,406,2047
3023,695,5424
3024,283,6728
3025,363,9610
3026,242,7033
3027,120,3952
3028,687,7106
3029,284,1648
3030,809,6833
3031,760,9199
3032,221,6656
3033,552,1817
3034,125,6316
3035,261,9124
3036,656,5667
3037,196,5746
3038,717,7316
3039,161,9888
3040,757,1890
3041,980,3920
3042,140,8193
3043,700,5825
3044,416,9294
3045,302,1141
3046,724,8291
3047,892,6570
3048,560,9103
3049,223,3121
3050,523,2470
3051,989,8572
3052,781,9482
3053,561,2821
3054,219,8269
3055,720,5606
3056,861,8899
3057,433,6272
3058,329,4331
3059,912,8188
3060,143,1661
3061,131,4933
3062,687,7281
3063,113,9900
3064,717,8256
3065,461,2777
3066,237,4317
3067,975,9611
3068,229,7325
3069,196,5941
3070,705,4075
3071,831,4433
3072,510,5421
3073,977,5581
3074,965,3883
3075,530,2062
3076,545,3481
3077,512,9714
3078,538,1265
3079,796,8912
3080,837,7331
3081,451,7298
3082,241,7602
3083,155,6732
3084,827,1263
3085,371,7658
3086,161,8703
3087,803,7390
3088,676,2429
3089,302,1152
3090,751,7761
3091,815,4572
3092,977,6316
3093,210,1031
3094,688,5234
3095,295,1831
3096,205,5959
3097,149,4730
3098,253,8074
3099,678,9393
3100,822,6909
3101,180,4981
3102,717,2899
3103,580,4667
3104,564,9276
3105,702,2037
3106,131,6160
3107,777,3532
3108,563,2878
3109,690,5700
3110,932,3397
3111,540,5622
3112,818,6975
3113,643,6504
3114,821,7004
3115,383,2514
3116,953,5509
3117,891,1032
3118,192,2802
3119,257,5414
3120,203,9186
3121,730,6961
3122,215,9237
3123,361,4163
3124,212,5206
3125,952,6423
3126,636,7934
3127,473,5466
3128,518,1636
3129,987,9236
3130,335,3487
3131,879,6351
3132,152,6743
3133,199,2419
3134,397,2796
3135,406,2937
3136,305,2358
3137,123,8305
3138,423,6731
3139,914,1980
3140,912,5617
3141,814,6325
3142,356,9089
3143,123,4535
3144,571,8154
3145,881,6655
3146,628,5815
3147,410,2715
3148,413,5097
3149,624,4766
3150,803,3626
3151,527,7791
3152,517,7916
3153,1000,1950
3154,899,3313
3155,721,1139
3156,199,4425
3157,447,6640
3158,485,5514
3159,888,2730
3160,107,7114
3161,798,2113
3162,416,9698
3163,777,2468
3164,521,8113
3165,305,3474
3166,632,7222
3167,885,8075
3168,591,6404
3169,161,5284
3170,474,3894
3171,575,6123
3172,360,2774
3173,301,1853
3174,564,4957
3175,463,8594
3176,153,8052
3177,918,7235
3178,383,5470
3179,169,9333
3180,610,6848
3181,884,7646
3182,416,9647
3183,975,2908
3184,744,4645
3185,749,5125
3186,360,6719
3187,711,5312
3188,831,7247
3189,747,6246
3190,121,2241
3191,219,7004
3192,667,1376
3193,329,9924
3194,893,6338
3195,604,2435
3196,403,3900
3197,820,9808
3198,680,9430
3199,158,6437
3200,923,2678
3201,551,6400
3202,728,4726
3203,928,5534
3204,263,1072
3205,592,9713
3206,912,1031
3207,799,6461
3208,426,6725
3209,949,7109
3210,198,1796
3211,749,8323
3212,614,2329
3213,417,4255
3214,888,3620
3215,818,2288
3216,665,2974
3217,830,3599
3218,170,9682
3219,590,4995
3220,575,9123
3221,423,1621
3222,832,1451
3223,590,5994
3224,419,1097
3225,588,4344
3226,574,5706
3227,611,3959
3228,962,3951
3229,288,3763
3230,321,8583
3231,324,8804
3232,819,3550
3233,530,8274
3234,129,9203
3235,984,9752
3236,751,9799
3237,259,2885
3238,157,5777
3239,178,1070
3240,687,5295
3241,764,2009
3242,711,2347
3243,374,7756
3244,965,8424
3245,684,2169
3246,486,2575
3247,673,2123
3248,545,2822
3249,766,5930
3250,777,5846
3251,789,8615
3252,353,2736
3253,121,6349
3254,939,5731
3255,467,9558
3256,437,3769
3257,403,9096
3258,121,2605
3259,770,4656
3260,340,4182
3261,636,4198
3262,443,3774
3263,388,1833
3264,811,7337
3265,111,7403
3266,820,5578
3267,560,7893
3268,906,3295
3269,592,7832
3270,184,5196
3271,611,9174
3272,707,5611
3273,108,7485
3274,711,6429
3275,468,3772
3276,817,4186
3277,834,1120
3278,958,9990
3279,765,2947
3280,587,2455
3281,917,7463
3282,495,9800
3283,474,7423
3284,549,3197
3285,637,6190
3286,756,9932
3287,107,9300
3288,253,3063
3289,563,7067
3290,312,6086
3291,428,4046
3292,129,3865
